"Category","File","GroupType","GroupName","Line"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"119"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"118"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"115"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"114"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"113"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"112"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"111"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"109"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"107"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"106"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"165"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"132"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"133"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"116"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"135"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"162"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"134"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"161"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"160"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"158"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"157"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"155"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"153"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"151"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"150"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"156"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"147"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"146"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"145"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"144"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"136"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"143"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"142"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"140"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"139"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"149"
"campaign","scenarios\campaign\angevin\ang_chp1_hastings\ang_chp1_hastings.scar","SGroup",,"138"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"211"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"210"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"209"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"207"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"206"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"200"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"203"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"201"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"199"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"212"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"197"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"204"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"213"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"226"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"216"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"217"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"218"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"219"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"220"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"221"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"223"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"224"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"225"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"227"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"229"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"230"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"196"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"214"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"195"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"178"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"192"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"194"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"167"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"168"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"169"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"170"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"171"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"173"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"174"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"175"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"176"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"180"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"181"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"182"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"184"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"185"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"187"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"188"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"190"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"191"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","SGroup",,"179"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_danehouses","161"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_daneoutposts","162"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_farmstead","164"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_fulford","158"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_fulford_tc","159"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_logging_camp","165"
"campaign","scenarios\campaign\angevin\ang_chp1_york\ang_chp1_york_data.scar","EGroup","eg_middlethorpe","157"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"914"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"915"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"955"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"997"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"76"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"75"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"74"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"73"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"72"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"71"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"70"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"66"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"65"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"64"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"63"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"62"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"61"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"60"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"59"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"58"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"862"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","SGroup",,"67"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_allbayeux","80"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_bayeux_buildings","113"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_bayeux_gates","98"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_bayeux_town","79"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_bayeux_walls","91"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_killwall","82"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\ang_chp2_bayeux.scar","EGroup","eg_woodtown","83"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_controlgroups.scar","SGroup",,"43"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_controlgroups.scar","SGroup",,"44"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_controlgroups.scar","SGroup",,"45"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SGroup",,"376"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\training_bayeux.scar","SGroup",,"20"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\training_bayeux.scar","SGroup",,"19"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1603"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1520"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1519"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1518"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1517"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1436"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1434"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1394"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1424"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1396"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1395"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1604"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1228"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1227"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1432"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1605"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1610"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1607"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1623"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1622"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1621"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1619"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1618"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1617"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1616"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1615"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1614"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1613"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1612"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1611"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1226"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1609"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1608"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1606"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1225"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1426"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1214"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"87"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"86"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"85"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"84"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"83"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"82"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"81"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"80"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"79"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"78"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1217"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"76"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"75"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"74"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"73"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"72"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"71"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"91"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"92"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"77"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"95"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"93"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1193"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"1188"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"103"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"102"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"796"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"96"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"100"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","SGroup",,"98"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_ambushtents","1383"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_cressenville_chests","1487"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_grainville_chests","1476"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_scoutcamps","795"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_tents","1280"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_village_bremule","136"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_village_cressenville","135"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_village_fleury","133"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\ang_chp2_bremule.scar","EGroup","eg_village_grainville","134"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SGroup",,"328"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\obj_frenchadvance.scar","SGroup",,"327"
"campaign","scenarios\campaign\angevin\ang_chp2_bremule\training_bremule.scar","SGroup",,"166"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray_data.scar","SGroup",,"91"
"campaign","scenarios\campaign\angevin\ang_chp2_tinchebray\ang_chp2_tinchebray_data.scar","SGroup",,"92"
