"Category","File","FileName","Function","Params","Line","Visibility","FileRole"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre.scar","abb_m1_tyre.scar","TyreDebug_SkipEconPhase","","1120","public","tyre"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre.scar","abb_m1_tyre.scar","TyreDebug_SkipArmyCountdown","","1124","public","tyre"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre.scar","abb_m1_tyre.scar","OnUpgradeStart","context, data","1137","public","tyre"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre.scar","abb_m1_tyre.scar","OnUpgradeCancelled","context, data","1151","public","tyre"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre.scar","abb_m1_tyre.scar","RemoveFeudalWings","","1165","public","tyre"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Distribute_Enemy_Army","sgroup","4","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","onQuestComplete","army","40","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","SpawnTypedEnemySquads","","44","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Egypt_CleanArmyTable","","78","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Egypt_GetOldestWaitingArmy","","86","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","AssignOldestWaitingArmyToBestTarget","","102","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Egypt_ReinforcementWave","player","154","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Egypt_GetReinforcementWaveSize","player","210","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","Egypt_GetHeldPoints","player","230","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_armycontrol.scar","abb_m2_egypt_armycontrol.scar","ApplyCaptureModifier","sgroup","245","public","armycontrol"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutoTest_OnInit","","41","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_RegisterCheckpoints","","74","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutoTest_SkipAndStart","","96","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutoTest_PlayIntro","","105","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedMission_Start","","120","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase0_CheckPlayStart","","125","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase1_SetUpPhase1","","138","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase1_QueryControlPoints","","171","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase1_PlayerAttacks","","180","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","_GetEnemyControlPoints","gid, index, eid","216","private","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_ProtectHome","","224","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_UseAbilities","","236","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase2_QueryCrusaderDefeat","","252","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_automated.scar","abb_m2_egypt_automated.scar","AutomatedEgypt_Phase3_QueryMissionComplete","","262","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Egypt_InitControlPointSystem","","12","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","ControlPoint_GetID","","21","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","ControlPoint_Init","eid","27","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","_Egypt_ControlPoint_Monitor","","86","private","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Egypt_ControlPoint_MissionStart","","112","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Kill_VillLife","name","164","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","SaveVillageLayout","controlPoint, defered_owner","181","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Rebuild_Location","controlPoint","232","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","_Update_LocationData","context, data","265","private","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","_DelayedRebuild","context, data","274","private","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Query_NeedsRebuilding","entityID","285","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","SpawnNewGarrison","controlPoint, defered_owner","297","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","_SpawnGarrisonOverTime","context, data","335","private","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","SpawnGarrisonMember","controlPointEntity, unitType, defered_owner, army, spawnLocation, moveLocation","349","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Init_Garrison","controlPoint, defered_owner","367","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Convert_Location_VillLife","controlPoint","393","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_controlpoints.scar","abb_m2_egypt_controlpoints.scar","Get_DeferedOwner","player","425","public","controlpoints"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_data.scar","abb_m2_egypt_data.scar","Init_Egypt_Difficulty","","6","public","data"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_data.scar","abb_m2_egypt_data.scar","Init_Egypt_Data","","58","public","data"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_data.scar","abb_m2_egypt_data.scar","SGroup_MakeOrClear","name","95","public","data"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_InitObjectives","","3","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_GetControlBalance","","151","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_GetControlTrend","","171","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_RaiseStakesSlow","","184","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_RaiseStakesFast","","190","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","Egypt_AddTemplars","","209","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_objectives.scar","abb_m2_egypt_objectives.scar","_Egypt_ReinforcementWaves","","224","private","objectives"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrant_GetNewID","","4","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrant_Init","controlPoint","10","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","_Monitor_ControlPointAttackValues","context, data","41","private","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Get_BestControlPointTarget_ForArmy","army","152","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrant_GetSlot","quadrant","203","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrant_ReleaseSlot","quadrant, layer, offset","214","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrant_GetPositionFromLayerAndSlot","quadrant, layer, offset","218","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt_quadrants.scar","abb_m2_egypt_quadrants.scar","Quadrants_Init","","228","public","quadrants"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_SetupPlayers","","15","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_SetupVariables","","108","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_SetDifficulty","","123","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_SetRestrictions","","129","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_Preset","","146","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_PreStart","","216","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Mission_Start","","228","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","WallKill","","261","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Egypt_AutoSaveInterval","","279","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Delete_Phys","","283","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","GetRecipe","","287","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m2_egypt\abb_m2_egypt.scar","abb_m2_egypt.scar","Debug_SkipMissionComplete","","311","public","egypt"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutoTest_OnInit","","38","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutoTest_SkipAndStart","","67","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutoTest_PlayIntro","","76","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedMission_Start","","91","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","Automated_RegisterCheckpoints","","100","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_CheckTutorialStart","context, data","126","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_QueueStartingShips","context, data","143","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_ManageTutorialShips","context, data","164","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_CheckPlayStart","context, data","197","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_StartPirateHunt","context, data","213","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_PlayerHuntFranks","context, data","231","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_PlayerDefendBase","context, data","252","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_PlayerDefendAlly","context, data","283","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_PlayerHuntPirates","context, data","306","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_automated.scar","abb_m3_redsea_automated.scar","AutomatedRedSea_CheckMissionComplete","context, data","347","public","automated"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","RedSea_InitData","","4","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetBundle","id","270","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetLandingPartyIndex","","281","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetRaiderIndex","","287","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetRaiderUnits","","293","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetRaiderTargets","","302","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_data.scar","abb_m3_redsea_data.scar","GetRecipe","","311","public","data"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","RedSea_RegisterObjectives","","4","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","Debug_ForceWave","","596","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","Debug_BumpUnrest","","602","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","MonitorTeamGold","context, data","607","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","TallyTeamGoldDuringObjective","onlyAllies","615","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","RedSea_TrackPlayerEarnedGold","context, data","631","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","ModifyCivilUnrest","amount, kickerPos","642","public","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","abb_m3_redsea_objectives.scar","_RedSea_LogBatchedUnrest","context, data","722","private","objectives"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","abb_m3_redsea_pirates.scar","Pirates_Init","","4","public","pirates"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","abb_m3_redsea_pirates.scar","Pirates_Start","","60","public","pirates"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","abb_m3_redsea_pirates.scar","Pirates_CheckForCampAttack","","74","public","pirates"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","abb_m3_redsea_pirates.scar","Pirates_EnablePlayerBaseDriveby","context, data","95","public","pirates"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_pirates.scar","abb_m3_redsea_pirates.scar","Pirates_CheckForPlayerSighting","","99","public","pirates"
