"race_name","civ_code","menu_prefix","age_type","menu_group","menu_type","building_age","building_id","building_name","attrib_name","pbgid","is_landmark","wonder_age","classes"
"mongol","mo","mon_","landmark","mon_age1","dark_age","1","town-center","Town Center","building_town_center_mon","129271","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;packable_building;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"mongol","mo","mon_","landmark","mon_age1_wonders","landmark","1","deer-stones","Deer Stones","building_wonder_age1_deer_stones_mon","136383","True","1","age1_landmark1;audio_production_landmark;building;landmark;packable_building;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"mongol","mo","mon_","landmark","mon_age1_wonders","landmark","1","the-silver-tree","The Silver Tree","building_wonder_age2_karakorum_mon","136385","True","1","age2_landmark1;audio_production_landmark;building;economy_building;exchange;landmark;packable_building;select_special_building;siegeable;town_center_or_landmark;trade_post;wonder;wonder_dark_age"
"mongol","mo","mon_","landmark","mon_age2","regular","2","archery-range","Archery Range","building_unit_ranged_mon","129848","False","0","archery_range;building;military_only_production;military_production_building;packable_building;production_building;scar_archeryrange;siegeable"
"mongol","mo","mon_","landmark","mon_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_mon","129991","False","0","blacksmith;building;packable_building;research_building;scar_blacksmith;siegeable"
"mongol","mo","mon_","landmark","mon_age2","regular","2","market","Market","building_econ_market_mon","129989","False","0","building;economy_building;exchange;market_keybinding;packable_building;scar_market;siegeable;trade_post"
"mongol","mo","mon_","landmark","mon_age2_wonders","landmark","2","kurultai","Kurultai","building_wonder_age1_kurultai_mon","136384","True","2","age1_landmark2;audio_production_landmark;building;landmark;packable_building;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"mongol","mo","mon_","landmark","mon_age2_wonders","landmark","2","steppe-redoubt","Steppe Redoubt","building_wonder_age2_khara_khoto_mon","136386","True","2","age2_landmark2;audio_production_landmark;building;economy_building;emits_herding_interest;ger;house;landmark;packable_building;resource_drop_off;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"mongol","mo","mon_","landmark","mon_age3","regular","3","prayer-tent","Prayer Tent","building_unit_religious_mon","137157","False","0","building;monastery;packable_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"mongol","mo","mon_","landmark","mon_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_mon","129855","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"mongol","mo","mon_","landmark","mon_age3_wonders","landmark","3","khaganate-palace","Khaganate Palace","building_wonder_age3_khanbaliq_mon","131452","True","3","age3_landmark1;audio_production_landmark;building;free_passive_unit_production;landmark;military_only_production;packable_building;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"mongol","mo","mon_","landmark","mon_age3_wonders","landmark","3","the-white-stupa","The White Stupa","building_wonder_age3_stupa_mon","136389","True","3","age3_landmark2;audio_production_landmark;building;landmark;ovoo;packable_building;research_building;select_special_building;siegeable;stupa;town_center_or_landmark;wonder;wonder_castle_age"
"mongol","mo","mon_","landmark","mon_age4","wonder","4","monument-of-the-great-khan","Monument of the Great Khan","building_wonder_age4_final_wonder_mon","174373","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","barracks","Barracks","building_unit_infantry_mon_ha_gol","2887926","False","0","barracks;building;military_only_production;military_production_building;packable_building;production_building;scar_barracks;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_mon_ha_gol","6133375","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","dock","Dock","building_unit_naval_mon_ha_gol","5090333","False","0","building;military_only_production;naval_production_building;packable_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","fortified-outpost","Fortified Outpost","building_fortified_outpost_mon_ha_gol","9003602","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","ger","Ger","building_house_mon_ha_gol","4298543","False","0","building;economy_building;emits_herding_interest;ger;house;land_food_deposit_2_by_2;mill;resource_drop_off;scar_house;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","ovoo","Ovoo","building_stone_deposit_ovoo_mon_ha_gol","7993333","False","0","building;ovoo;ovoo_mon_ha_gol;research_building;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","palisade","Palisade","building_defense_palisade_mon_ha_gol","9001776","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_mon_ha_gol","9001777","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","relic-ovoo","Relic Ovoo","building_relic_ovoo_mon_ha_gol","9002133","False","0","building;ovoo;ovoo_mon_ha_gol;packable_building;relic_ovoo;research_building;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","stable","Stable","building_unit_cavalry_mon_ha_gol","7776645","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","stockyard","Stockyard","building_resource_pasture_mon_ha_gol","9001697","False","0","building;farm;farm_field;pasture_mon_ha_gol;resource;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1","dark_age","1","town-center","Town Center","building_town_center_mon_ha_gol","7379151","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age1_wonders","landmark","1","golden-tent","Golden Tent","building_landmark_golden_tent_mon_ha_gol","9002973","True","1","age_up_producer;audio_production_landmark;building;golden_tent;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age2","regular","2","archery-range","Archery Range","building_unit_ranged_mon_ha_gol","2864322","False","0","archery_range;building;military_only_production;military_production_building;packable_building;production_building;scar_archeryrange;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_mon_ha_gol","7579869","False","0","blacksmith;building;packable_building;research_building;scar_blacksmith;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age2","regular","2","market","Market","building_econ_market_mon_ha_gol","5761342","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age3","regular","3","prayer-tent","Prayer Tent","building_unit_religious_mon_ha_gol","4059118","False","0","building;monastery;packable_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_mon_ha_gol","5757301","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"mongol_ha_gol","gol","mon_ha_gol_","upgrade","mon_ha_gol_age4","wonder","4","monument-of-the-great-khan","Monument of the Great Khan","building_wonder_age4_final_wonder_mon_ha_gol","7283060","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","barracks","Barracks","building_unit_infantry_ott","2034619","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_ott","2034616","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","dock","Dock","building_unit_naval_ott","2034620","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","farm","Farm","building_resource_farm_ott","2034612","False","0","building;farm;farm_field;resource;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","house","House","building_house_ott","2034606","False","0","building;house;scar_house;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_ott","2034605","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","military-school","Military School","building_military_school_ott","2058834","False","0","building;free_passive_unit_production;military_only_production;military_production_building;military_school_ott;production_building;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","mill","Mill","building_econ_food_ott","2034602","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_ott","2034604","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","mosque","Mosque","building_unit_religious_ott","2034622","False","0","building;monastery;mosque;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","outpost","Outpost","building_defense_outpost_ott","2034591","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","palisade","Palisade","building_defense_palisade_ott","2034594","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_ott","2034593","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","stable","Stable","building_unit_cavalry_ott","2034618","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"ottoman","ot","ott_","landmark","ott_age1","dark_age","1","town-center","Town Center","building_town_center_ott","2034617","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;select_special_building;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"ottoman","ot","ott_","landmark","ott_age1_wonders","landmark","1","sultanhani-trade-network","Sultanhani Trade Network","building_landmark_age1_han_caravanserai_ott","2055467","True","1","age1_landmark1;audio_production_landmark;building;economy_building;landmark;select_special_building;siegeable;town_center_or_landmark;trade_post;wonder;wonder_dark_age"
"ottoman","ot","ott_","landmark","ott_age1_wonders","landmark","1","twin-minaret-medrese","Twin Minaret Medrese","building_landmark_age1_cifte_minareli_medrese_ott","2055468","True","1","age1_landmark2;audio_production_landmark;building;economy_building;landmark;resource_drop_off;select_special_building;siegeable;town_center_or_landmark;twin_minaret_medrese;wonder;wonder_dark_age"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","archery-range","Archery Range","building_unit_ranged_ott","2034621","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_ott","2034613","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","market","Market","building_econ_market_ott","2034603","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_ott","2034601","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_ott","2034599","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"ottoman","ot","ott_","landmark","ott_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_ott","2034596","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"ottoman","ot","ott_","landmark","ott_age2_wonders","landmark","2","istanbul-imperial-palace","Istanbul Imperial Palace","building_landmark_age2_topkapi_palace_ott","2055470","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"ottoman","ot","ott_","landmark","ott_age2_wonders","landmark","2","mehmed-imperial-armory","Mehmed Imperial Armory","building_landmark_age2_tophane_armory_ott","2055469","True","2","age2_landmark2;audio_production_landmark;building;free_passive_unit_production;landmark;military_production_building;production_building;select_special_building;siege_production_landmark;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"ottoman","ot","ott_","landmark","ott_age3","regular","3","keep","Keep","building_defense_keep_ott","2034590","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"ottoman","ot","ott_","landmark","ott_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_ott","2034623","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"ottoman","ot","ott_","landmark","ott_age3_wonders","landmark","3","istanbul-observatory","Istanbul Observatory","building_landmark_age3_istanbul_observatory_ott","2055471","True","3","age3_landmark1;audio_production_landmark;building;landmark;research_building;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"ottoman","ot","ott_","landmark","ott_age3_wonders","landmark","3","sea-gate-castle","Sea Gate Castle","building_landmark_age3_kilitbahir_castle_ott","2055472","True","3","age3_landmark2;audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;landmark;military;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"ottoman","ot","ott_","landmark","ott_age4","wonder","4","azure-mosque","Azure Mosque","building_wonder_age4_blue_mosque_ott","2055473","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"ottoman","ot","ott_","landmark","ott_age4","regular","4","university","University","building_tech_university_ott","2034615","False","0","building;research_building;scar_university;siegeable;university"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_rus","133406","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_rus","133397","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","dock","Dock","building_unit_naval_rus","193149","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","farm","Farm","building_resource_farm_control_rus","133572","False","0","building;farm;farm_field;resource;siegeable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","fortified-palisade-gate","Fortified Palisade Gate","building_defense_palisade_gate_rus","133574","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","fortified-palisade-wall","Fortified Palisade Wall","building_defense_palisade_rus","133573","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","house","House","building_house_control_rus","133367","False","0","building;house;scar_house;siegeable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","hunting-cabin","Hunting Cabin","building_hunting_cabin_rus","172205","False","0","audio_production_landmark;building;economy_building;emits_herding_interest;hunting_cabin_rus;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_control_rus","133362","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_control_rus","133358","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_rus","133399","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","town-center","Town Center","building_town_center_rus","178553","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;select_special_building;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"rus","ru","rus_","landmark","rus_age1","dark_age","1","wooden-fortress","Wooden Fortress","building_defense_wooden_fort_rus","133438","False","0","building;defensive_structure;has_default_building_weapons;military;outpost;scar_outpost;siegeable;tower;town_bell_target;wooden_fortress"
"rus","ru","rus_","landmark","rus_age1_wonders","landmark","1","kremlin","Kremlin","building_landmark_age1_novgorod_kremlin_control_rus","133426","True","1","age1_landmark2;audio_production_landmark;building;defensive_structure;has_default_building_weapons;landmark;military;outpost;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_dark_age"
"rus","ru","rus_","landmark","rus_age1_wonders","landmark","1","the-golden-gate","The Golden Gate","building_landmark_age1_golden_gate_vladimir_control_rus","133425","True","1","age1_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"rus","ru","rus_","landmark","rus_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_rus","133409","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"rus","ru","rus_","landmark","rus_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_rus","133377","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"rus","ru","rus_","landmark","rus_age2","regular","2","market","Market","building_econ_market_control_rus","133355","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"rus","ru","rus_","landmark","rus_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_rus","133441","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"rus","ru","rus_","landmark","rus_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_rus","133442","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"rus","ru","rus_","landmark","rus_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_rus","133439","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"rus","ru","rus_","landmark","rus_age2_wonders","landmark","2","abbey-of-the-trinity","Abbey of the Trinity","building_landmark_age2_trinity_lavra_control_rus","133429","True","2","age2_landmark2;audio_production_landmark;building;landmark;monastery;production_building;relic_dropoff;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"rus","ru","rus_","landmark","rus_age2_wonders","landmark","2","high-trade-house","High Trade House","building_landmark_age2_muscovy_trade_company_control_rus","133432","True","2","age2_landmark1;building;hunting_cabin_rus;land_food_deposit_4_by_4;landmark;resource_drop_off;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"rus","ru","rus_","landmark","rus_age3","regular","3","keep","Keep","building_defense_keep_control_rus","133437","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"rus","ru","rus_","landmark","rus_age3","regular","3","monastery","Monastery","building_unit_religious_control_rus","133414","False","0","building;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"rus","ru","rus_","landmark","rus_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_rus","133421","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
"rus","ru","rus_","landmark","rus_age3_wonders","landmark","3","high-armory","High Armory","building_landmark_age3_kremlin_armoury_rus","133433","True","3","age3_landmark1;audio_production_landmark;building;kremlin_armory_rus;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_castle_age"
"rus","ru","rus_","landmark","rus_age3_wonders","landmark","3","spasskaya-tower","Spasskaya Tower","building_landmark_age3_spassakaya_tower_control_rus","133434","True","3","age3_landmark2;audio_production_landmark;building;castle;defensive_structure;has_default_building_weapons;landmark;military;select_special_building;siegeable;town_bell_target;town_center_or_landmark;wonder;wonder_castle_age"
"rus","ru","rus_","landmark","rus_age4","wonder","4","cathedral-of-the-tsar","Cathedral of the Tsar","building_wonder_age4_saint_basils_cathedral_control_rus","136847","False","0","audio_production_landmark;building;select_special_building;siegeable;wonder;wonder_imperial_age"
"rus","ru","rus_","landmark","rus_age4","regular","4","university","University","building_tech_university_control_rus","133392","False","0","building;research_building;scar_university;siegeable;university"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","barracks","Barracks","building_unit_infantry_control_sul","135867","False","0","barracks;building;military_only_production;military_production_building;production_building;scar_barracks;siegeable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","capital-town-center","Capital Town Center","building_town_center_capital_sul","135858","False","0","building;defensive_structure;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;landmark;production_building;resource_drop_off;select_special_building;siegeable;town_bell_target;town_center;town_center_capital;town_center_or_landmark"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","dock","Dock","building_unit_naval_sul","193150","False","0","building;military_only_production;naval_production_building;production_building;resource_drop_off;scar_dock;siegeable;trade_dock;trade_post"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","farm","Farm","building_resource_farm_control_sul","135838","False","0","building;farm;farm_field;resource;siegeable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","house","House","building_house_control_sul","135833","False","0","building;house;scar_house;siegeable;town_bell_target"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","lumber-camp","Lumber Camp","building_econ_wood_control_sul","135827","False","0","building;economy_building;lumber_camp;resource_drop_off;scar_lumbercamp;siegeable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","mill","Mill","building_econ_food_control_sul","135805","False","0","building;economy_building;emits_herding_interest;gristmill;land_food_deposit_2_by_2;mill;resource_drop_off;scar_gristmill;siegeable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","mining-camp","Mining Camp","building_econ_mining_camp_control_sul","135822","False","0","building;economy_building;gold_mining_camp;mining_camp;resource_drop_off;scar_miningcamp;siegeable;stone_mining_camp"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","mosque","Mosque","building_unit_religious_control_sul","135875","False","0","building;monastery;mosque;production_building;relic_dropoff;scar_monastery;select_all_monastery;siegeable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","outpost","Outpost","building_defense_outpost_control_sul","135795","False","0","building;defensive_structure;military;outpost;scar_outpost;siegeable;tower;town_bell_target"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","palisade","Palisade","building_defense_palisade_sul","135797","False","0","building;defensive_structure;palisade_wall;palisade_wall_section;siegeable;wall"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","palisade-gate","Palisade Gate","building_defense_palisade_gate_sul","135796","False","0","building;defensive_structure;gate;palisade_gate;siegeable;wall"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","stable","Stable","building_unit_cavalry_control_sul","135860","False","0","building;military_only_production;military_production_building;packable_building;production_building;scar_stable;siegeable;stable"
"sultanate","de","sul_","landmark","sul_age1","dark_age","1","town-center","Town Center","building_town_center_sul","178559","False","0","building;emits_herding_interest;has_default_building_weapons;hq;land_food_deposit_4_by_4;production_building;resource_drop_off;scar_town_center;siegeable;town_bell_target;town_center;town_center_non_capital;town_center_or_landmark"
"sultanate","de","sul_","landmark","sul_age1_wonders","landmark","1","dome-of-the-faith","Dome of the Faith","building_landmark_age1_quwwat_ul_islam_control_sul","135887","True","1","age1_landmark1;audio_production_landmark;building;landmark;monastery;production_building;relic_dropoff;scar_monastery;select_all_monastery;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"sultanate","de","sul_","landmark","sul_age1_wonders","landmark","1","tower-of-victory","Tower of Victory","building_landmark_age1_qutub_minar_control_sul","135886","True","1","age1_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_dark_age"
"sultanate","de","sul_","landmark","sul_age2","regular","2","archery-range","Archery Range","building_unit_ranged_control_sul","135870","False","0","archery_range;building;military_only_production;military_production_building;production_building;scar_archeryrange;siegeable"
"sultanate","de","sul_","landmark","sul_age2","regular","2","blacksmith","Blacksmith","building_tech_unit_infantry_control_sul","135844","False","0","blacksmith;building;research_building;scar_blacksmith;siegeable"
"sultanate","de","sul_","landmark","sul_age2","regular","2","market","Market","building_econ_market_control_sul","135819","False","0","building;economy_building;exchange;market_keybinding;scar_market;siegeable;trade_post"
"sultanate","de","sul_","landmark","sul_age2","regular","2","stone-wall","Stone Wall","building_defense_wall_sul","135801","False","0","building;defensive_structure;siegeable;stone_wall;stone_wall_section;wall"
"sultanate","de","sul_","landmark","sul_age2","regular","2","stone-wall-gate","Stone Wall Gate","building_defense_wall_gate_sul","135800","False","0","building;defensive_structure;gate;siegeable;stone_gate;wall"
"sultanate","de","sul_","landmark","sul_age2","regular","2","stone-wall-tower","Stone Wall Tower","building_defense_tower_sul","135798","False","0","building;defensive_structure;has_default_building_weapons;military;siegeable;stone_wall_tower;tower"
"sultanate","de","sul_","landmark","sul_age2_wonders","landmark","2","compound-of-the-defender","Compound of the Defender","building_landmark_age2_siri_fort_control_sul","135888","True","2","age2_landmark1;audio_production_landmark;building;defensive_structure;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"sultanate","de","sul_","landmark","sul_age2_wonders","landmark","2","house-of-learning","House of Learning","building_landmark_age2_khiji_mosque_control_sul","135889","True","2","age2_landmark1;audio_production_landmark;building;landmark;select_special_building;siegeable;town_center_or_landmark;wonder;wonder_feudal_age"
"sultanate","de","sul_","landmark","sul_age3","regular","3","keep","Keep","building_defense_keep_control_sul","135794","False","0","building;castle;defensive_structure;has_default_building_weapons;military;scar_keep;siegeable;town_bell_target"
"sultanate","de","sul_","landmark","sul_age3","regular","3","siege-workshop","Siege Workshop","building_unit_siege_control_sul","135882","False","0","building;military_only_production;military_production_building;production_building;scar_siegeworkshop;siege_workshop;siegeable"
