"Blueprint","Status","CallCount","Files","FirstFile","FirstLine"
"upgrade_ranged_damage_ii","FOUND","21","1","helpers/ags_blueprints.scar","1093"
"upgrade_ranged_damage_ii_improved_mon","FOUND","4","3","rewards.scar","108"
"upgrade_ranged_damage_ii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1522"
"upgrade_ranged_damage_iii","FOUND","19","1","helpers/ags_blueprints.scar","1095"
"upgrade_ranged_damage_iii_improved_mon","FOUND","4","3","rewards.scar","109"
"upgrade_ranged_damage_iii_mon","FOUND","4","1","helpers/ags_blueprints.scar","1431"
"upgrade_ranged_damage_iii_sul","FOUND","4","1","helpers/ags_blueprints.scar","1542"
"upgrade_ranged_incendiary","FOUND","20","1","helpers/ags_blueprints.scar","998"
"upgrade_ranged_incendiary_fre","FOUND","2","1","helpers/ags_blueprints.scar","1205"
"upgrade_ranged_incendiary_mon","FOUND","4","1","helpers/ags_blueprints.scar","1433"
"upgrade_ranged_incendiary_sul","FOUND","4","1","helpers/ags_blueprints.scar","1559"
"upgrade_ranged_janissary_guns_ott","FOUND","7","4","helpers/ags_blueprints.scar","1673"
"upgrade_ranged_longbow_armor_pen_eng","FOUND","5","4","helpers/ags_blueprints.scar","1115"
"upgrade_ranged_longbow_arrow_volley_eng","FOUND","7","4","helpers/ags_blueprints.scar","1079"
"upgrade_ranged_longbow_damage_eng","FOUND","5","4","helpers/ags_blueprints.scar","1116"
"upgrade_ranged_palings_eng","FOUND","5","4","helpers/ags_blueprints.scar","1113"
"upgrade_reinforced_defenses_hre","FOUND","5","4","helpers/ags_blueprints.scar","1232"
"upgrade_religious_monastery_ovoo_mon","FOUND","2","1","helpers/ags_blueprints.scar","1432"
"upgrade_reload_drills_chi","FOUND","5","4","helpers/ags_blueprints.scar","1136"
"upgrade_revive_leader","FOUND","1","1","helpers/ags_blueprints.scar","2436"
"upgrade_riveted_chain_armour_hre","FOUND","5","4","helpers/ags_blueprints.scar","1233"
"upgrade_saints_blessing_buff_effect_rus","FOUND","1","1","helpers/ags_blueprints.scar","1272"
"upgrade_saints_blessing_duration_rus","FOUND","1","1","helpers/ags_blueprints.scar","1271"
"upgrade_saints_blessing_range_rus","FOUND","1","1","helpers/ags_blueprints.scar","1273"
"upgrade_scout_forester","FOUND","1","1","helpers/ags_blueprints.scar","2358"
"upgrade_scout_forester_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1389"
"upgrade_scout_forester_mon","FOUND","2","1","helpers/ags_blueprints.scar","1388"
"upgrade_scout_forester_sul","FOUND","2","1","helpers/ags_blueprints.scar","1498"
"upgrade_siege_adjustable_crossbar","FOUND","21","1","helpers/ags_blueprints.scar","993"
"upgrade_siege_adjustable_crossbar_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1447"
"upgrade_siege_adjustable_crossbar_mon","FOUND","4","1","helpers/ags_blueprints.scar","1446"
"upgrade_siege_adjustable_crossbar_sul","FOUND","4","1","helpers/ags_blueprints.scar","1554"
"upgrade_siege_chemistry","FOUND","21","1","helpers/ags_blueprints.scar","999"
"upgrade_siege_chemistry_mon","FOUND","4","1","helpers/ags_blueprints.scar","1434"
"upgrade_siege_chemistry_sul","FOUND","4","1","helpers/ags_blueprints.scar","1558"
"upgrade_siege_crew_training_rus","FOUND","5","4","helpers/ags_blueprints.scar","1283"
"upgrade_siege_engineers","FOUND","21","1","helpers/ags_blueprints.scar","1110"
"upgrade_siege_engineers_sul","FOUND","4","1","helpers/ags_blueprints.scar","1506"
"upgrade_siege_fined_tuned_guns_rus","FOUND","5","4","helpers/ags_blueprints.scar","1284"
"upgrade_siege_improvements_rus","FOUND","5","4","helpers/ags_blueprints.scar","1285"
"upgrade_siege_mathematics","FOUND","1","1","helpers/ags_blueprints.scar","2426"
"upgrade_siege_mathematics_sul","FOUND","2","1","helpers/ags_blueprints.scar","1555"
"upgrade_siege_roller_trigger","FOUND","21","1","helpers/ags_blueprints.scar","994"
"upgrade_siege_roller_trigger_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1449"
"upgrade_siege_roller_trigger_mon","FOUND","4","1","helpers/ags_blueprints.scar","1448"
"upgrade_siege_roller_trigger_sul","FOUND","4","1","helpers/ags_blueprints.scar","1556"
"upgrade_siege_weapon_speed","FOUND","21","1","helpers/ags_blueprints.scar","989"
"upgrade_siege_weapon_speed_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1416"
"upgrade_siege_weapon_speed_mon","FOUND","4","1","helpers/ags_blueprints.scar","1417"
"upgrade_siege_weapon_speed_sul","FOUND","4","1","helpers/ags_blueprints.scar","1532"
"upgrade_siege_works","FOUND","21","1","helpers/ags_blueprints.scar","1000"
"upgrade_siege_works_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1451"
"upgrade_siege_works_mon","FOUND","4","1","helpers/ags_blueprints.scar","1450"
"upgrade_siege_works_sul","FOUND","4","1","helpers/ags_blueprints.scar","1562"
"upgrade_sofa_armor_mal","FOUND","5","4","helpers/ags_blueprints.scar","1604"
"upgrade_sofa_farima_leadership_mal","FOUND","5","4","helpers/ags_blueprints.scar","1620"
"upgrade_spearman_elite_spear_tactics","FOUND","18","1","helpers/ags_blueprints.scar","1098"
"upgrade_spearman_elite_spear_tactics_improved_mon","FOUND","4","3","rewards.scar","116"
"upgrade_spearman_elite_spear_tactics_mon","FOUND","2","1","helpers/ags_blueprints.scar","1470"
"upgrade_spearman_elite_spear_tactics_sul","FOUND","2","1","helpers/ags_blueprints.scar","1580"
"upgrade_springald_range_rus","FOUND","5","4","helpers/ags_blueprints.scar","1286"
"upgrade_stealth_healing_mal","FOUND","5","4","helpers/ags_blueprints.scar","1622"
"upgrade_streltsy_double_time_rus","FOUND","1","1","helpers/ags_blueprints.scar","1287"
"upgrade_streltsy_weapon_percision_rus","FOUND","1","1","helpers/ags_blueprints.scar","1288"
"upgrade_tech_military_academy","FOUND","22","1","helpers/ags_blueprints.scar","1011"
"upgrade_tech_military_academy_improved_mon","FOUND","6","4","helpers/ags_blueprints.scar","1405"
"upgrade_tech_military_academy_sul","FOUND","4","1","helpers/ags_blueprints.scar","1524"
"upgrade_tech_university_architecture_4","FOUND","23","1","helpers/ags_blueprints.scar","997"
"upgrade_tech_university_architecture_4_sul","FOUND","4","1","helpers/ags_blueprints.scar","1560"
"upgrade_tech_university_biology","FOUND","23","1","helpers/ags_blueprints.scar","969"
"upgrade_tech_university_biology_improved_mon","FOUND","6","4","helpers/ags_blueprints.scar","1455"
"upgrade_tech_university_biology_mon","FOUND","4","1","helpers/ags_blueprints.scar","1454"
"upgrade_tech_university_biology_sul","FOUND","4","1","helpers/ags_blueprints.scar","1561"
"upgrade_tech_university_murder_holes_4","FOUND","1","1","helpers/ags_blueprints.scar","2389"
"upgrade_tech_university_murder_holes_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1525"
"upgrade_tent_castle_1_tribute_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","47"
"upgrade_tent_castle_2_batch_production_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","48"
"upgrade_tent_dark_1_khan_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","39"
"upgrade_tent_dark_2_cart_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","40"
"upgrade_tent_feudal_1_pasture_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","43"
"upgrade_tent_feudal_2_relics_mon_ha_gol","FOUND","1","1","gameplay/cba_auto_age.scar","44"
"upgrade_trade_commodity_trade_abb","FOUND","1","1","helpers/ags_blueprints.scar","1324"
"upgrade_trade_gold_income_abb","FOUND","1","1","helpers/ags_blueprints.scar","1340"
"upgrade_trade_trader_armor_abb","FOUND","1","1","helpers/ags_blueprints.scar","1332"
"upgrade_trader_silkroad_stone_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1427"
"upgrade_trader_silkroad_stone_mon","FOUND","2","1","helpers/ags_blueprints.scar","1426"
"upgrade_trebuchet_aoe_eng","FOUND","7","4","helpers/ags_blueprints.scar","1080"
"upgrade_unit_archer_3","FOUND","1","1","helpers/ags_blueprints.scar","2392"
"upgrade_unit_archer_3_eng","FOUND","2","1","helpers/ags_blueprints.scar","1073"
"upgrade_unit_archer_3_mal","MISSING","1","1","helpers/ags_blueprints.scar","1614"
"upgrade_unit_archer_3_mon","FOUND","2","1","helpers/ags_blueprints.scar","1409"
"upgrade_unit_archer_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1514"
"upgrade_unit_archer_4","FOUND","1","1","helpers/ags_blueprints.scar","2409"
"upgrade_unit_archer_4_eng","FOUND","2","1","helpers/ags_blueprints.scar","1081"
"upgrade_unit_archer_4_mal","MISSING","1","1","helpers/ags_blueprints.scar","1630"
"upgrade_unit_archer_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1439"
"upgrade_unit_archer_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1544"
"upgrade_unit_camel_archer_3_abb","FOUND","1","1","helpers/ags_blueprints.scar","1333"
"upgrade_unit_camel_archer_4_abb","FOUND","1","1","helpers/ags_blueprints.scar","1341"
"upgrade_unit_camel_rider_4_abb","FOUND","1","1","helpers/ags_blueprints.scar","1342"
"upgrade_unit_crossbowman_4","FOUND","1","1","helpers/ags_blueprints.scar","2410"
"upgrade_unit_crossbowman_4_fre","FOUND","2","1","helpers/ags_blueprints.scar","1184"
"upgrade_unit_crossbowman_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1440"
"upgrade_unit_crossbowman_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1545"
"upgrade_unit_firelancer_4_chi","FOUND","1","1","helpers/ags_blueprints.scar","1137"
"upgrade_unit_gbeto_3_mal","MISSING","1","1","helpers/ags_blueprints.scar","1613"
"upgrade_unit_gbeto_4_mal","MISSING","1","1","helpers/ags_blueprints.scar","1629"
"upgrade_unit_handcannon_4_ott","MISSING","1","1","helpers/ags_blueprints.scar","1674"
"upgrade_unit_horsearcher_2","FOUND","1","1","helpers/ags_blueprints.scar","2369"
"upgrade_unit_horsearcher_3","FOUND","1","1","helpers/ags_blueprints.scar","2393"
"upgrade_unit_horsearcher_3_mon","FOUND","2","1","helpers/ags_blueprints.scar","1410"
"upgrade_unit_horsearcher_4","FOUND","1","1","helpers/ags_blueprints.scar","2411"
"upgrade_unit_horsearcher_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1441"
"upgrade_unit_horsearcher_4_rus","FOUND","1","1","helpers/ags_blueprints.scar","1281"
"upgrade_unit_horseman_2_mon","FOUND","2","1","helpers/ags_blueprints.scar","1390"
"upgrade_unit_horseman_3","FOUND","1","1","helpers/ags_blueprints.scar","2394"
"upgrade_unit_horseman_3_mal","MISSING","1","1","helpers/ags_blueprints.scar","1612"
"upgrade_unit_horseman_3_mon","FOUND","2","1","helpers/ags_blueprints.scar","1411"
"upgrade_unit_horseman_3_ott","MISSING","1","1","helpers/ags_blueprints.scar","1668"
"upgrade_unit_horseman_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1515"
"upgrade_unit_horseman_4","FOUND","1","1","helpers/ags_blueprints.scar","2412"
"upgrade_unit_horseman_4_mal","MISSING","1","1","helpers/ags_blueprints.scar","1628"
"upgrade_unit_horseman_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1442"
"upgrade_unit_horseman_4_ott","MISSING","1","1","helpers/ags_blueprints.scar","1675"
"upgrade_unit_horseman_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1546"
"upgrade_unit_javelin_3_mal","MISSING","1","1","helpers/ags_blueprints.scar","1610"
"upgrade_unit_javelin_4_mal","MISSING","1","1","helpers/ags_blueprints.scar","1626"
"upgrade_unit_knight_3_fre","FOUND","2","1","helpers/ags_blueprints.scar","1178"
"upgrade_unit_knight_3_rus","FOUND","1","1","helpers/ags_blueprints.scar","1276"
"upgrade_unit_knight_4","FOUND","1","1","helpers/ags_blueprints.scar","2413"
"upgrade_unit_knight_4_fre","FOUND","2","1","helpers/ags_blueprints.scar","1185"
"upgrade_unit_knight_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1443"
"upgrade_unit_knight_4_rus","FOUND","1","1","helpers/ags_blueprints.scar","1282"
"upgrade_unit_knight_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1547"
"upgrade_unit_landsknecht_4_hre","FOUND","1","1","helpers/ags_blueprints.scar","1234"
"upgrade_unit_manatarms_2_eng","FOUND","8","4","helpers/ags_blueprints.scar","1068"
"upgrade_unit_manatarms_3_eng","FOUND","2","1","helpers/ags_blueprints.scar","1074"
"upgrade_unit_manatarms_3_hre","FOUND","1","1","helpers/ags_blueprints.scar","1228"
"upgrade_unit_manatarms_4","FOUND","1","1","helpers/ags_blueprints.scar","2414"
"upgrade_unit_manatarms_4_chi","FOUND","1","1","helpers/ags_blueprints.scar","1138"
"upgrade_unit_manatarms_4_eng","FOUND","2","1","helpers/ags_blueprints.scar","1082"
"upgrade_unit_manatarms_4_hre","FOUND","1","1","helpers/ags_blueprints.scar","1235"
"upgrade_unit_manatarms_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1444"
"upgrade_unit_manatarms_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1548"
"upgrade_unit_religious_herbal_medicine_4","FOUND","2","1","helpers/ags_blueprints.scar","972"
"upgrade_unit_religious_herbal_medicine_4_hre","FOUND","1","1","helpers/ags_blueprints.scar","1229"
"upgrade_unit_religious_herbal_medicine_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1413"
"upgrade_unit_religious_herbal_medicine_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1526"
"upgrade_unit_religious_piety_4","FOUND","4","1","helpers/ags_blueprints.scar","973"
"upgrade_unit_religious_piety_4_hre","FOUND","1","1","helpers/ags_blueprints.scar","1236"
"upgrade_unit_religious_piety_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1436"
"upgrade_unit_religious_piety_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1435"
"upgrade_unit_religious_piety_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1489"
"upgrade_unit_religious_sanctity_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1500"
"upgrade_unit_religious_tithe_barn_4","FOUND","4","1","helpers/ags_blueprints.scar","992"
"upgrade_unit_religious_tithe_barn_4_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1438"
"upgrade_unit_religious_tithe_barn_4_mal","FOUND","1","1","helpers/ags_blueprints.scar","1623"
"upgrade_unit_religious_tithe_barn_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1437"
"upgrade_unit_religious_tithe_barn_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1552"
"upgrade_unit_religious_zealous_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1553"
"upgrade_unit_repeater_crossbow_3_chi","FOUND","1","1","helpers/ags_blueprints.scar","1129"
"upgrade_unit_repeater_crossbow_4_chi","FOUND","1","1","helpers/ags_blueprints.scar","1139"
"upgrade_unit_scout_mal_2","MISSING","1","1","helpers/ags_blueprints.scar","1601"
"upgrade_unit_scout_mal_3","MISSING","1","1","helpers/ags_blueprints.scar","1609"
"upgrade_unit_scout_mal_4","MISSING","1","1","helpers/ags_blueprints.scar","1625"
"upgrade_unit_spearman_2","FOUND","1","1","helpers/ags_blueprints.scar","2370"
"upgrade_unit_spearman_2_mal","MISSING","1","1","helpers/ags_blueprints.scar","1600"
"upgrade_unit_spearman_2_mon","FOUND","2","1","helpers/ags_blueprints.scar","1391"
"upgrade_unit_spearman_2_sul","FOUND","2","1","helpers/ags_blueprints.scar","1507"
"upgrade_unit_spearman_3","FOUND","1","1","helpers/ags_blueprints.scar","2395"
"upgrade_unit_spearman_3_eng","FOUND","2","1","helpers/ags_blueprints.scar","1075"
"upgrade_unit_spearman_3_mal","MISSING","1","1","helpers/ags_blueprints.scar","1608"
"upgrade_unit_spearman_3_mon","FOUND","2","1","helpers/ags_blueprints.scar","1412"
"upgrade_unit_spearman_3_sul","FOUND","2","1","helpers/ags_blueprints.scar","1516"
"upgrade_unit_spearman_4","FOUND","1","1","helpers/ags_blueprints.scar","2415"
"upgrade_unit_spearman_4_eng","FOUND","2","1","helpers/ags_blueprints.scar","1083"
"upgrade_unit_spearman_4_mal","MISSING","1","1","helpers/ags_blueprints.scar","1624"
"upgrade_unit_spearman_4_mon","FOUND","2","1","helpers/ags_blueprints.scar","1445"
"upgrade_unit_spearman_4_sul","FOUND","2","1","helpers/ags_blueprints.scar","1549"
"upgrade_unit_town_center_faster_packing_1_mon","FOUND","2","1","helpers/ags_blueprints.scar","1375"
"upgrade_unit_town_center_wheelbarrow_1","FOUND","5","1","helpers/ags_blueprints.scar","983"
"upgrade_unit_town_center_wheelbarrow_1_sul","FOUND","2","1","helpers/ags_blueprints.scar","1488"
"upgrade_unit_wheelbarrow_1_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1381"
"upgrade_unit_wheelbarrow_1_mon","FOUND","2","1","helpers/ags_blueprints.scar","1380"
"upgrade_villager_health","FOUND","1","1","helpers/ags_blueprints.scar","2359"
"upgrade_villager_health_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1404"
"upgrade_villager_health_sul","FOUND","2","1","helpers/ags_blueprints.scar","1499"
"upgrade_wall_repair_chi","FOUND","1","1","helpers/ags_blueprints.scar","1128"
"upgrade_weapon_fire_damage_improved_mon","FOUND","2","1","helpers/ags_blueprints.scar","1415"
"upgrade_weapon_fire_damage_mon","FOUND","2","1","helpers/ags_blueprints.scar","1414"
"wonder_castle_age","MISSING","5","3","gameplay/cba_auto_age.scar","331"
"wonder_dark_age","MISSING","6","4","gameplay/cba_auto_age.scar","288"
"wonder_feudal_age","MISSING","5","3","gameplay/cba_auto_age.scar","312"
"wonder_imperial_age","MISSING","5","5","cba_annihilation.scar","33"
"wonder_timer","MISSING","4","2","conditions/ags_wonder.scar","338"
