"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","Debug_AdvancedStressAll","","510","public","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_Phase2","","527","private","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_Phase3","","532","private","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_Phase4","","537","private","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_Phase5","","542","private","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_Phase6","","549","private","debug"
"debug","debug/cba_debug_advanced_stress.scar","cba_debug_advanced_stress.scar","_AdvStressAll_FinalReport","","556","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_ScenarioHeader","num","54","local","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_ScenarioFooter","num","61","local","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario1_TargetPriority","","80","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S1_Ask","","120","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S1_OnAnswer","choice","127","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario2_ResourceBehavior","","142","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S2_Ask","","170","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S2_OnAnswer","choice","177","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario3_PopulationCap","","192","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S3_Ask","","226","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S3_OnAnswer","choice","233","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario4_MultiThreat","","248","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S4_Ask","","278","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S4_OnAnswer","choice","285","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario5_SiegeResponse","","300","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S5_Ask","","326","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S5_OnAnswer","choice","333","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario6_Recovery","","348","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S6_Ask","","383","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S6_OnAnswer","choice","390","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario7_HolySiteContest","","405","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S7_Ask","","427","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S7_AskTheoretical","","434","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S7_OnAnswer","choice","441","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_Scenario8_StateAudit","","456","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S8_AskQ1","","508","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_S8_OnAnswer","choice","515","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","Debug_AIBehavior_Scenario","n","545","public","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","Debug_AIBehavior","","567","public","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_RunNextScenario","","588","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_OnScenarioComplete","","612","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","_AI_FinalReport","","621","private","debug"
"debug","debug/cba_debug_ai_behavior.scar","cba_debug_ai_behavior.scar","Debug_AIBehaviorStatus","","652","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_FullValidation","","17","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckBuildingLocks","","54","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckUpgradeLocks","","114","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckCapAlignment","","126","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckReconcilerState","","174","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_PrintSummary","","211","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckEventDriven","","249","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_AutoPop_CheckRewardSuppression","","279","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","Debug_ValidateAutoPopulation","","309","public","debug"
"debug","debug/cba_debug_autopop.scar","cba_debug_autopop.scar","debug_autopop","","314","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","Debug_BlueprintAudit","","14","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","Debug_BlueprintAudit_Civ","civ_name","121","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","Debug_DumpBlueprintsForSuffix","suffix","180","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","Debug_BlueprintAudit_LeaverFallback","","226","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","Debug_EnumerateAllCivUnits","opt_civ","337","public","debug"
"debug","debug/cba_debug_blueprint_audit.scar","cba_debug_blueprint_audit.scar","debug.data.run","","419","public","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","_CivOverview_SortedKeys","tbl","37","private","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","_CivOverview_BPExists","bp_name","44","private","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","_CivOverview_GetSource","table_ref, civ, parent_map","67","private","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","_CivOverview_BuildCivSet","","78","private","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","Debug_CivOverview_Build","","87","public","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","_CivOverview_RequireBuild","","250","private","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","Debug_CivOverview_Summary","","257","public","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","Debug_CivOverview_Civ","civ","271","public","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","Debug_CivOverview_Audit","","294","public","debug"
"debug","debug/cba_debug_civ_overview.scar","cba_debug_civ_overview.scar","Debug_CivOverview_DumpStructured","include_entries","311","public","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_CatHeader","num","55","local","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_CatFooter","num","62","local","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat1_BootIntegrity","","82","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat2_EconomyStress","","160","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat3_BuildingLimitGauntlet","","260","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat4_SiegeLimitCascade","","340","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat5_WinConditionMatrix","","432","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat6_AutoAgePipeline","","509","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat7_RewardIntegrity","","574","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat8_LeaverResilience","","649","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat9_EventPipelineFuzz","","728","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat10_VisualStateVerification","","803","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase1","","813","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase1_Answer","choice","822","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase2_Start","","831","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase2_Answer","choice","849","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase3_Start","","858","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase3_Ask","","879","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase3_Answer","choice","886","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase4_Start","","895","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Phase4_Answer","choice","923","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Visual_Finish","","932","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat11_ExtremeEdgeCases","","957","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_Cat12_RuntimeStability","","1083","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","nest","n","1113","local","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","Debug_ComprehensiveStress_Cat","n","1221","public","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","Debug_ComprehensiveStress","","1251","public","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_RunNextCategory","","1270","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_OnCat10Complete","","1298","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","_CS_FinalReport","","1307","private","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","Debug_ComprehensiveStressStatus","","1357","public","debug"
"debug","debug/cba_debug_comprehensive_stress.scar","cba_debug_comprehensive_stress.scar","Debug_ComprehensiveStressStop","","1369","public","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","CBA_Debug_UpdateModuleSettings","options","65","public","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","CBA_Debug_EarlyInitializations","","73","public","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","DebugLog","area, msg","81","public","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","DebugLog_SetFilter","...","96","public","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","_Debug_RunTest","name, test_fn","111","private","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","_Debug_ResetPhaseTracking","","136","private","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","_Debug_SetPhaseCounterGetter","getter","146","private","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","_Debug_PhaseHeader","phase_num, phase_name","154","private","debug"
"debug","debug/cba_debug_core.scar","cba_debug_core.scar","_Debug_PhaseFooter","phase_num, phase_name","180","private","debug"
