"Category","File","Import","Line"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/surrender.scar","24"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/regicide.scar","25"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/conquest.scar","26"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/wonder.scar","27"
"gameplay","gamemodes\chaotic_climate_mode.scar","winconditions/religious.scar","28"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/coretraininggoals.scar","31"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/frenchtraininggoals.scar","32"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/englishtraininggoals.scar","33"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/sultanatetraininggoals.scar","34"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/rustraininggoals.scar","35"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/mongoltraininggoals.scar","36"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/chinesetraininggoals.scar","37"
"gameplay","gamemodes\chaotic_climate_mode.scar","training/abbasidtraininggoals.scar","38"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/event_cues.scar","41"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/currentageui.scar","42"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/chi/current_dynasty_ui.scar","43"
"gameplay","gamemodes\chaotic_climate_mode.scar","gameplay/templar/templar_age_up_ui.scar","44"
"gameplay","gamemodes\chart_a_course.scar","cardinal.scar","6"
"gameplay","gamemodes\chart_a_course.scar","ScarUtil.scar","7"
"gameplay","gamemodes\chart_a_course.scar","replay/replaystatviewer.scar","10"
"gameplay","gamemodes\chart_a_course.scar","gameplay/score.scar","15"
"gameplay","gamemodes\chart_a_course.scar","gameplay/diplomacy.scar","16"
"gameplay","gamemodes\chart_a_course.scar","gameplay/vision.scar","17"
"gameplay","gamemodes\chart_a_course.scar","gameplay/cheat.scar","18"
"gameplay","gamemodes\chart_a_course.scar","startconditions/classic_start.scar","21"
"gameplay","gamemodes\chart_a_course.scar","winconditions/annihilation.scar","24"
"gameplay","gamemodes\chart_a_course.scar","winconditions/elimination.scar","25"
"gameplay","gamemodes\chart_a_course.scar","winconditions/surrender.scar","26"
"gameplay","gamemodes\chart_a_course.scar","winconditions/regicide.scar","27"
"gameplay","gamemodes\chart_a_course.scar","winconditions/conquest.scar","28"
"gameplay","gamemodes\chart_a_course.scar","winconditions/wonder.scar","29"
"gameplay","gamemodes\chart_a_course.scar","winconditions/religious.scar","30"
"gameplay","gamemodes\chart_a_course.scar","gameplay/chi/current_dynasty_ui.scar","33"
"gameplay","gamemodes\chart_a_course.scar","gameplay/event_cues.scar","34"
"gameplay","gamemodes\chart_a_course.scar","gameplay/currentageui.scar","35"
"gameplay","gamemodes\chart_a_course.scar","training/coretraininggoals.scar","38"
"gameplay","gamemodes\chart_a_course.scar","training/frenchtraininggoals.scar","39"
"gameplay","gamemodes\chart_a_course.scar","training/englishtraininggoals.scar","40"
"gameplay","gamemodes\chart_a_course.scar","training/sultanatetraininggoals.scar","41"
"gameplay","gamemodes\chart_a_course.scar","training/rustraininggoals.scar","42"
"gameplay","gamemodes\chart_a_course.scar","training/mongoltraininggoals.scar","43"
"gameplay","gamemodes\chart_a_course.scar","training/chinesetraininggoals.scar","44"
"gameplay","gamemodes\chart_a_course.scar","training/abbasidtraininggoals.scar","45"
"gameplay","gamemodes\combat_mode.scar","cardinal.scar","16"
"gameplay","gamemodes\combat_mode.scar","gameplay/currentageui.scar","19"
"gameplay","gamemodes\full_moon_mode.scar","cardinal.scar","7"
"gameplay","gamemodes\full_moon_mode.scar","ScarUtil.scar","8"
"gameplay","gamemodes\full_moon_mode.scar","replay/replaystatviewer.scar","11"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/score.scar","16"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/diplomacy.scar","17"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/vision.scar","18"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/cheat.scar","19"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/dynamic_spawning.scar","20"
"gameplay","gamemodes\full_moon_mode.scar","startconditions/classic_start.scar","23"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/annihilation.scar","26"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/elimination.scar","27"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/surrender.scar","28"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/regicide.scar","29"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/conquest.scar","30"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/wonder.scar","31"
"gameplay","gamemodes\full_moon_mode.scar","winconditions/religious.scar","32"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/chi/current_dynasty_ui.scar","35"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/templar/templar_age_up_ui.scar","36"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/event_cues.scar","37"
"gameplay","gamemodes\full_moon_mode.scar","gameplay/currentageui.scar","38"
"gameplay","gamemodes\full_moon_mode.scar","training/coretraininggoals.scar","41"
"gameplay","gamemodes\full_moon_mode.scar","training/frenchtraininggoals.scar","42"
"gameplay","gamemodes\full_moon_mode.scar","training/englishtraininggoals.scar","43"
"gameplay","gamemodes\full_moon_mode.scar","training/sultanatetraininggoals.scar","44"
"gameplay","gamemodes\full_moon_mode.scar","training/rustraininggoals.scar","45"
"gameplay","gamemodes\full_moon_mode.scar","training/mongoltraininggoals.scar","46"
"gameplay","gamemodes\full_moon_mode.scar","training/chinesetraininggoals.scar","47"
"gameplay","gamemodes\full_moon_mode.scar","training/abbasidtraininggoals.scar","48"
"gameplay","gamemodes\king_of_the_hill_mode.scar","cardinal.scar","7"
"gameplay","gamemodes\king_of_the_hill_mode.scar","ScarUtil.scar","8"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/score.scar","13"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/diplomacy.scar","14"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/vision.scar","15"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/cheat.scar","16"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/dynamic_spawning.scar","17"
"gameplay","gamemodes\king_of_the_hill_mode.scar","startconditions/classic_start.scar","20"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/annihilation.scar","23"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/elimination.scar","24"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/surrender.scar","25"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/regicide.scar","26"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/conquest.scar","27"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/wonder.scar","28"
"gameplay","gamemodes\king_of_the_hill_mode.scar","winconditions/religious.scar","29"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/coretraininggoals.scar","32"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/frenchtraininggoals.scar","33"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/englishtraininggoals.scar","34"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/sultanatetraininggoals.scar","35"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/rustraininggoals.scar","36"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/mongoltraininggoals.scar","37"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/chinesetraininggoals.scar","38"
"gameplay","gamemodes\king_of_the_hill_mode.scar","training/abbasidtraininggoals.scar","39"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/event_cues.scar","42"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/currentageui.scar","43"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/chi/current_dynasty_ui.scar","44"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/templar/templar_age_up_ui.scar","45"
"gameplay","gamemodes\king_of_the_hill_mode.scar","gameplay/dynamic_spawning.scar","47"
"gameplay","gamemodes\map_monsters_mode.scar","replay/replaystatviewer.scar","6"
"gameplay","gamemodes\map_monsters_mode.scar","cardinal.scar","9"
"gameplay","gamemodes\map_monsters_mode.scar","ScarUtil.scar","10"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/score.scar","16"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/diplomacy.scar","17"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/vision.scar","18"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/cheat.scar","19"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/treaty.scar","20"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/dynamic_spawning.scar","21"
"gameplay","gamemodes\map_monsters_mode.scar","startconditions/classic_start.scar","24"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/annihilation.scar","27"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/elimination.scar","28"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/surrender.scar","29"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/regicide.scar","30"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/conquest.scar","31"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/wonder.scar","32"
"gameplay","gamemodes\map_monsters_mode.scar","winconditions/religious.scar","33"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/chi/current_dynasty_ui.scar","36"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/event_cues.scar","37"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/currentageui.scar","38"
"gameplay","gamemodes\map_monsters_mode.scar","gameplay/templar/templar_age_up_ui.scar","39"
"gameplay","gamemodes\none_mode.scar","cardinal.scar","9"
"gameplay","gamemodes\none_mode.scar","gameplay/event_cues.scar","12"
"gameplay","gamemodes\none_mode.scar","gameplay/currentageui.scar","13"
"gameplay","gamemodes\none_mode.scar","gameplay/chi/current_dynasty_ui.scar","14"
"gameplay","gamemodes\none_mode.scar","gameplay/templar/templar_age_up_ui.scar","15"
"gameplay","gamemodes\none_mode.scar","gameplay/cheat.scar","16"
"gameplay","gamemodes\sandbox_mode.scar","cardinal.scar","9"
"gameplay","gamemodes\sandbox_mode.scar","replay/replaystatviewer.scar","18"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/score.scar","21"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/diplomacy.scar","22"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/cheat.scar","23"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/vision.scar","24"
"gameplay","gamemodes\sandbox_mode.scar","startconditions/classic_start.scar","27"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/event_cues.scar","32"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/currentageui.scar","33"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/chi/current_dynasty_ui.scar","34"
"gameplay","gamemodes\sandbox_mode.scar","gameplay/templar/templar_age_up_ui.scar","35"
"gameplay","gamemodes\seasons_feast_mode.scar","cardinal.scar","7"
"gameplay","gamemodes\seasons_feast_mode.scar","ScarUtil.scar","8"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/score.scar","13"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/diplomacy.scar","14"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/vision.scar","15"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/cheat.scar","16"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/dynamic_spawning.scar","17"
"gameplay","gamemodes\seasons_feast_mode.scar","startconditions/classic_start.scar","20"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/annihilation.scar","23"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/elimination.scar","24"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/surrender.scar","25"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/regicide.scar","26"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/conquest.scar","27"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/wonder.scar","28"
"gameplay","gamemodes\seasons_feast_mode.scar","winconditions/religious.scar","29"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/event_cues.scar","32"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/currentageui.scar","33"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/chi/current_dynasty_ui.scar","34"
"gameplay","gamemodes\seasons_feast_mode.scar","gameplay/templar/templar_age_up_ui.scar","35"
"gameplay","gamemodes\seasons_feast_mode.scar","training/coretraininggoals.scar","38"
"gameplay","gamemodes\seasons_feast_mode.scar","training/frenchtraininggoals.scar","39"
"gameplay","gamemodes\seasons_feast_mode.scar","training/englishtraininggoals.scar","40"
"gameplay","gamemodes\seasons_feast_mode.scar","training/sultanatetraininggoals.scar","41"
"gameplay","gamemodes\seasons_feast_mode.scar","training/rustraininggoals.scar","42"
"gameplay","gamemodes\seasons_feast_mode.scar","training/mongoltraininggoals.scar","43"
"gameplay","gamemodes\seasons_feast_mode.scar","training/chinesetraininggoals.scar","44"
"gameplay","gamemodes\seasons_feast_mode.scar","training/abbasidtraininggoals.scar","45"
"gameplay","gamemodes\standard_mode.scar","cardinal.scar","10"
"gameplay","gamemodes\standard_mode.scar","replay/replaystatviewer.scar","21"
"gameplay","gamemodes\standard_mode.scar","gameplay/score.scar","24"
"gameplay","gamemodes\standard_mode.scar","gameplay/diplomacy.scar","25"
"gameplay","gamemodes\standard_mode.scar","gameplay/vision.scar","26"
"gameplay","gamemodes\standard_mode.scar","gameplay/cheat.scar","27"
"gameplay","gamemodes\standard_mode.scar","startconditions/classic_start.scar","30"
"gameplay","gamemodes\standard_mode.scar","winconditions/annihilation.scar","33"
"gameplay","gamemodes\standard_mode.scar","winconditions/elimination.scar","34"
"gameplay","gamemodes\standard_mode.scar","winconditions/surrender.scar","35"
"gameplay","gamemodes\standard_mode.scar","winconditions/regicide.scar","36"
"gameplay","gamemodes\standard_mode.scar","winconditions/conquest.scar","37"
"gameplay","gamemodes\standard_mode.scar","winconditions/wonder.scar","38"
"gameplay","gamemodes\standard_mode.scar","winconditions/religious.scar","39"
"gameplay","gamemodes\standard_mode.scar","training/coretraininggoals.scar","43"
"gameplay","gamemodes\standard_mode.scar","training/frenchtraininggoals.scar","44"
"gameplay","gamemodes\standard_mode.scar","training/englishtraininggoals.scar","45"
"gameplay","gamemodes\standard_mode.scar","training/sultanatetraininggoals.scar","46"
"gameplay","gamemodes\standard_mode.scar","training/rustraininggoals.scar","47"
"gameplay","gamemodes\standard_mode.scar","training/mongoltraininggoals.scar","48"
"gameplay","gamemodes\standard_mode.scar","training/chinesetraininggoals.scar","49"
"gameplay","gamemodes\standard_mode.scar","training/abbasidtraininggoals.scar","50"
"gameplay","gamemodes\standard_mode.scar","gameplay/event_cues.scar","53"
"gameplay","gamemodes\standard_mode.scar","gameplay/currentageui.scar","54"
"gameplay","gamemodes\standard_mode.scar","gameplay/chi/current_dynasty_ui.scar","55"
"gameplay","gamemodes\standard_mode.scar","gameplay/templar/templar_age_up_ui.scar","56"
"gameplay","gameplay\cheat.scar","gameplay/chatcheats.scar","7"
"gameplay","gameplay\currentageui.scar","replay/replaystatviewer.scar","12"
"gameplay","gameplay\diplomacy.scar","gameplay/xbox_diplomacy_menus.scar","10"
"gameplay","gameplay\score.scar","replay/replaystatviewer.scar","15"
"gameplay","gamescarutil.scar","ScarUtil.scar","5"
"gameplay","gamescarutil.scar","game_modifiers.scar","6"
"gameplay","gamescarutil.scar","Core_Objectives.scar","7"
"gameplay","gamescarutil.scar","DesignerLib.scar","8"
"gameplay","gamescarutil.scar","UnitExit.scar","9"
"gameplay","gamescarutil.scar","Network.scar","10"
"gameplay","gamescarutil.scar","Mission.scar","11"
"gameplay","gamescarutil.scar","markerpaths.scar","12"
"gameplay","gamescarutil.scar","cardinal_narrative.scar","14"
"gameplay","gamescarutil.scar","formation.scar","16"
"gameplay","gamesetup.scar","GameScarUtil.scar","24"
"gameplay","gamesetup.scar","Prefabs.scar","25"
"gameplay","gamesetup.scar","GameFunctions.scar","26"
"gameplay","gathering_utility.scar","scarutil.scar","5"
"gameplay","missionomatic\missionomatic_allybanners.scar","cardinal.scar","1"
"gameplay","missionomatic\missionomatic_allybanners.scar","MissionOMatic/MissionOMatic.scar","2"
"gameplay","missionomatic\missionomatic_artofwar.scar","Cardinal.scar","9"
"gameplay","missionomatic\missionomatic_artofwar.scar","training/coretraininggoals.scar","10"
"gameplay","missionomatic\missionomatic_artofwar.scar","MissionOMatic/MissionOMatic_utility.scar","11"
"gameplay","missionomatic\missionomatic_leadertent.scar","missionomatic/missionomatic.scar","1"
"gameplay","missionomatic\missionomatic_leadertent.scar","cardinal.scar","2"
"gameplay","missionomatic\missionomatic_upgrades.scar","MissionOMatic/MissionOMatic.scar","1"
"gameplay","missionomatic\missionomatic_utility.scar","training.scar","5"
"gameplay","missionomatic\missionomatic_utility.scar","training/coretrainingconditions.scar","6"
"gameplay","missionomatic\missionomatic_utility.scar","scarutil.scar","7"
"gameplay","missionomatic\missionomatic_utility.scar","gathering_utility.scar","8"
"gameplay","missionomatic\missionomatic.scar","Cardinal.scar","7"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Leader.scar","13"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_LeaderTent.scar","14"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Location.scar","15"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Utility.scar","16"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_AudioTrigger.scar","17"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_UnitRequests.scar","18"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Raiding.scar","19"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_AllyBanners.scar","20"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_Common.scar","23"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_TownLife.scar","24"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_Defend.scar","25"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_Attack.scar","26"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_RovingArmy.scar","27"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_Siege.scar","28"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/Modules/Module_UnitSpawner.scar","29"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Objectives.scar","32"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_ConditionList.scar","33"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_ActionList.scar","34"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/MissionOMatic_Playbills.scar","35"
"gameplay","missionomatic\missionomatic.scar","Missionomatic/MissionOMatic_Wave.scar","36"
"gameplay","missionomatic\missionomatic.scar","ai/wave_generator.scar","37"
"gameplay","missionomatic\missionomatic.scar","ai/army.scar","38"
"gameplay","missionomatic\missionomatic.scar","core_encounter.scar","40"
"gameplay","missionomatic\missionomatic.scar","gameplay/currentageui.scar","43"
"gameplay","missionomatic\missionomatic.scar","GroupCallers.scar","44"
"gameplay","missionomatic\missionomatic.scar","formation.scar","45"
"gameplay","missionomatic\missionomatic.scar","MissionOMatic/missionomatic_upgrades.scar","46"
"gameplay","missionomatic\missionomatic.scar","unit_trainer.scar","47"
"gameplay","missionomatic\missionomatic.scar","gathering_utility.scar","49"
"gameplay","prefabs\schemas\pickups.scar","Prefabs/Schemas/Pickups.scar","7"
"gameplay","rogue\rogue_boons.scar","cardinal.scar","1"
"gameplay","rogue\rogue_boons.scar","missionomatic/missionomatic.scar","2"
"gameplay","rogue\rogue_data.scar","missionomatic/missionomatic.scar","1"
"gameplay","rogue\rogue_events.scar","rogue/rogue_rounds.scar","1"
"gameplay","rogue\rogue_events.scar","rogue/rogue_tech_tree.scar","2"
"gameplay","rogue\rogue_events.scar","rogue/rogue_factions.scar","3"
"gameplay","rogue\rogue_events.scar","rogue/rogue_roamers.scar","4"
"gameplay","rogue\rogue_events.scar","rogue/rogue_misc.scar","5"
"gameplay","rogue\rogue_factions.scar","cardinal.scar","1"
"gameplay","rogue\rogue_favors.scar","cardinal.scar","1"
"gameplay","rogue\rogue_favors.scar","missionomatic/missionomatic.scar","2"
"gameplay","rogue\rogue_lanes.scar","cardinal.scar","1"
"gameplay","rogue\rogue_misc.scar","cardinal.scar","1"
"gameplay","rogue\rogue_objectives.scar","missionomatic/missionomatic.scar","1"
"gameplay","rogue\rogue_objectives.scar","rogue/rogue_misc.scar","2"
"gameplay","rogue\rogue_outlaws.scar","cardinal.scar","2"
"gameplay","rogue\rogue_outlaws.scar","MissionOMatic/MissionOMatic.scar","3"
"gameplay","rogue\rogue_poi.scar","cardinal.scar","1"
"gameplay","rogue\rogue_resource_spots.scar","cardinal.scar","1"
"gameplay","rogue\rogue_resource_spots.scar","MissionOMatic/MissionOMatic.scar","2"
"gameplay","rogue\rogue_roamers.scar","cardinal.scar","1"
"gameplay","rogue\rogue_roamers.scar","ai/army.scar","2"
"gameplay","rogue\rogue_roamers.scar","missionomatic/missionomatic_utility.scar","3"
"gameplay","rogue\rogue_rounds.scar","cardinal.scar","1"
"gameplay","rogue\rogue_rounds.scar","rogue/rogue_wave_templates.scar","2"
"gameplay","rogue\rogue_rounds.scar","rogue/rogue_events.scar","3"
"gameplay","rogue\rogue_rounds.scar","ai/army.scar","4"
"gameplay","rogue\rogue_rounds.scar","gameplay/event_cues.scar","5"
"gameplay","rogue\rogue_sites.scar","cardinal.scar","1"
"gameplay","rogue\rogue_tech_tree.scar","cardinal.scar","1"
"gameplay","rogue\rogue_tech_tree.scar","missionomatic/missionomatic.scar","2"
"gameplay","rogue\rogue_tech_tree.scar","missionomatic/missionomatic_upgrades.scar","3"
"gameplay","rogue\rogue_wave_templates.scar","cardinal.scar","1"
"gameplay","rogue\rogue.scar","cardinal.scar","1"
"gameplay","rogue\rogue.scar","rogue/rogue_data.scar","2"
"gameplay","rogue\rogue.scar","rogue/rogue_factions.scar","3"
"gameplay","rogue\rogue.scar","rogue/rogue_tech_tree.scar","4"
"gameplay","rogue\rogue.scar","rogue/rogue_wave_templates.scar","5"
"gameplay","rogue\rogue.scar","rogue/rogue_lanes.scar","6"
"gameplay","rogue\rogue.scar","rogue/rogue_rounds.scar","7"
"gameplay","rogue\rogue.scar","rogue/rogue_events.scar","8"
"gameplay","rogue\rogue.scar","rogue/rogue_favors.scar","9"
"gameplay","rogue\rogue.scar","rogue/rogue_boons.scar","10"
"gameplay","rogue\rogue.scar","rogue/rogue_objectives.scar","11"
"gameplay","rogue\rogue.scar","rogue/rogue_misc.scar","12"
"gameplay","rogue\rogue.scar","rogue/rogue_outlaws.scar","13"
"gameplay","rogue\rogue.scar","rogue/rogue_poi.scar","14"
"gameplay","rogue\rogue.scar","rogue/rogue_resource_spots.scar","15"
"gameplay","rogue\rogue.scar","rogue/rogue_roamers.scar","16"
"gameplay","rogue\rogue.scar","rogue/rogue_sites.scar","17"
"gameplay","training\abbasidtrainingconditions.scar","training.scar","9"
"gameplay","training\abbasidtrainingconditions.scar","cardinal.scar","10"
"gameplay","training\abbasidtraininggoals.scar","training.scar","9"
"gameplay","training\abbasidtraininggoals.scar","training/abbasidtrainingconditions.scar","10"
"gameplay","training\abbasidtraininggoals.scar","training/coretraininggoals.scar","11"
"gameplay","training\abbasidtraininggoals.scar","training/coretrainingconditions.scar","12"
"gameplay","training\campaigntraininggoals.scar","training.scar","9"
"gameplay","training\campaigntraininggoals.scar","training/coretrainingconditions.scar","10"
"gameplay","training\chinesetrainingconditions.scar","training.scar","9"
"gameplay","training\chinesetrainingconditions.scar","cardinal.scar","10"
"gameplay","training\chinesetraininggoals.scar","training.scar","9"
"gameplay","training\chinesetraininggoals.scar","training/chinesetrainingconditions.scar","10"
"gameplay","training\chinesetraininggoals.scar","training/coretrainingconditions.scar","11"
"gameplay","training\coretrainingconditions.scar","training.scar","9"
"gameplay","training\coretrainingconditions.scar","cardinal.scar","10"
"gameplay","training\coretraininggoals.scar","training.scar","9"
"gameplay","training\coretraininggoals.scar","training/coretrainingconditions.scar","10"
"gameplay","training\englishtrainingconditions.scar","training.scar","9"
"gameplay","training\englishtrainingconditions.scar","cardinal.scar","10"
"gameplay","training\englishtraininggoals.scar","training.scar","9"
"gameplay","training\englishtraininggoals.scar","training/englishtrainingconditions.scar","10"
"gameplay","training\englishtraininggoals.scar","training/coretrainingconditions.scar","11"
"gameplay","training\frenchtraininggoals.scar","training.scar","9"
"gameplay","training\mongoltrainingconditions.scar","training.scar","1"
"gameplay","training\mongoltrainingconditions.scar","cardinal.scar","2"
"gameplay","training\mongoltraininggoals.scar","training.scar","9"
"gameplay","training\mongoltraininggoals.scar","training/mongoltrainingconditions.scar","10"
"gameplay","training\rustrainingconditions.scar","training.scar","9"
"gameplay","training\rustrainingconditions.scar","cardinal.scar","10"
"gameplay","training\rustraininggoals.scar","training.scar","9"
"gameplay","training\rustraininggoals.scar","training/rustrainingconditions.scar","10"
"gameplay","training\rustraininggoals.scar","training/coretrainingconditions.scar","11"
"gameplay","training\sultanatetrainingconditions.scar","training.scar","9"
"gameplay","training\sultanatetrainingconditions.scar","cardinal.scar","10"
"gameplay","training\sultanatetraininggoals.scar","training.scar","9"
"gameplay","training\sultanatetraininggoals.scar","training/sultanatetrainingconditions.scar","10"
"gameplay","training\sultanatetraininggoals.scar","training/coretrainingconditions.scar","11"
"gameplay","unit_trainer.scar","cardinal.scar","1"
"gameplay","unit_trainer.scar","MissionOMatic/MissionOMatic.scar","2"
"gameplay","winconditions\conquest.scar","replay/replaystatviewer.scar","13"
"gameplay","winconditions\empirewars.scar","cardinal.scar","3"
"gameplay","winconditions\empirewars.scar","gathering_utility.scar","4"
"gameplay","winconditions\empirewars.scar","gamemodes/standard_mode.scar","5"
"gameplay","winconditions\empirewars.scar","missionomatic/missionomatic_utility.scar","6"
"gameplay","winconditions\regicide.scar","replay/replaystatviewer.scar","10"
"gameplay","winconditions\regicide.scar","cardinal.scar","11"
"gameplay","winconditions\religious.scar","replay/replaystatviewer.scar","13"
"gameplay","winconditions\wonder.scar","replay/replaystatviewer.scar","12"
"gameplay","winconditions\wonder.scar","cardinal.scar","13"
